datetime,username,content
2022-08-19 06:11:52+00:00,jokowi,"Para anggota Pramuka penggalang dari seluruh Indonesia dan luar negeri, tengah mengikuti Jamnas XI 2022 di Bumi Perkemahan Cibubur, Jakarta. Kegiatan Jamnas ini sangat beragam, dari yang berhubungan dengan keterampilan, teknologi, alam, hingga budaya. 

Selamat mengikuti jambore. https://t.co/jlRFRauVUj"
2022-08-18 07:56:22+00:00,jokowi,"Pertalite, Pertamax, solar, elpiji, listrik itu bukan harga yang sebenarnya, bukan harga keekonomian, melainkan harga yang disubsidi oleh pemerintah tadi. Apakah APBN akan kuat terus-menerus mensubsidi? Nanti akan dihitung oleh Menteri Keuangan. https://t.co/ZrrT3ru1b9"
2022-08-18 07:56:20+00:00,jokowi,"Inflasi Indonesia per Juli 2022 adalah 4,94 persen (yoy), masih lebih baik dibanding beberapa negara seperti Turki yang inflasinya 79%, Uni Eropa 8,9%, atau AS yang 8,5%. Angka inflasi Indonesia itu karena besarnya subsidi untuk energi dari APBN yang mencapai Rp502 triliun. https://t.co/E3SvkgcJNA"
2022-08-18 07:56:19+00:00,jokowi,"Rakornas Pengendalian Inflasi 2022 digelar hari ini di Istana Negara. Saya meminta seluruh kepala daerah dapat bekerja sama dengan Tim Pengendali Inflasi Daerah (TPID) dan Tim Pengendali Inflasi Pusat (TPIP). Dengan begitu, pemerintah akan mampu mengendalikan inflasi di bawah 3%. https://t.co/xSxJWCFzZF"
2022-08-17 16:01:05+00:00,jokowi,"Upacara Penurunan Bendera Negara Sang Merah Putih digelar di halaman Istana Merdeka, Rabu 17 Agustus 2022 sore. Hadir para pemimpin lembaga negara, Menteri Kabinet Indonesia Maju, pimpinan TNI-Polri, hingga masyarakat umum. Upacara ini juga diikuti secara virtual oleh masyarakat. https://t.co/OWjD5jhhPw"
2022-08-17 15:53:32+00:00,jokowi,"Tampil juga sejumlah penyanyi antara lain Naura Ayu, Andmesh Kamaleng, hingga Dira Sugandi.

Terima kasih telah meramaikan dan membawa keriaan pada perayaan HUT Kemerdekaan ke-77 RI. https://t.co/KoWv3zhEGa"
2022-08-17 15:53:29+00:00,jokowi,"Kemeriahan peringatan HUT Kemerdekaan ke-77 RI berlanjut sore tadi, menjelang Upacara Penurunan Bendera. 

Paduan suara Gita Bahana Nusantara kembali tampil di panggung aubade. Ada juga tari Saman dari Aceh, tari Isong Bale asal Sumbawa Barat, hingga tari Isosolo dari Jayapura. https://t.co/l6LaQXmGvo"
2022-08-17 11:35:36+00:00,jokowi,"Upacara Peringatan Detik-Detik Proklamasi di Istana Merdeka sebagai puncak rangkaian Peringatan HUT ke-77 Kemerdekaan RI, hari ini, berlangsung khidmat dan lancar. https://t.co/aWf3lMSWSl"
2022-08-17 11:35:31+00:00,jokowi,"Upacara juga dimeriahkan aksi fly pass pesawat tempur TNI AU membentuk formasi angka 77 dan helikopter yang membawa bendera Merah Putih raksasa di langit Istana Merdeka. 

Setelahnya, masyarakat dan undangan disuguhi persembahan lagu-lagu nasional dalam orkestra. https://t.co/UlGbVbuCir"
2022-08-17 11:35:28+00:00,jokowi,"Dentuman meriam 17 kali dari arah Taman Monas disertai sirene panjang menandai dimulainya Peringatan Detik-Detik Proklamasi Kemerdekaan RI di halaman Istana Merdeka, hari ini.

Pengibaran bendera Merah Putih diiringi lagu kebangsaan Indonesia Raya juga berjalan dengan baik. https://t.co/voqO29bmSC"
2022-08-17 05:02:41+00:00,jokowi,"Dari Banyuwangi, Farel Prayoga datang ke Jakarta dan ikut memeriahkan perayaan Hari Kemerdekaan ke-77 Republik Indonesia di panggung hiburan Istana Merdeka. https://t.co/mMUAEGPJDa"
2022-08-17 04:41:48+00:00,jokowi,"Tim Nasional Sepakbola U-16 bersama pelatih datang ke Istana Merdeka, pagi ini. Mereka baru saja menjuarai Piala AFF U-16 yang menjadi kado istimewa bagi bangsa Indonesia di HUT Kemerdekaan ke-77 RI ini. https://t.co/F8KiUBYm00"
2022-08-17 03:47:22+00:00,jokowi,Pagi-pagi benar Sedah Mirah dan Panembahan Al Nahyan sudah bersiap dengan mengenakan busana adat. Mereka tak sabar hendak menyaksikan kirab budaya di HUT Kemerdekaan. https://t.co/0xYSdLcCQA
2022-08-17 03:18:38+00:00,jokowi,"Hari ini, 17 Agustus 2022, saya menghadiri upacara peringatan HUT Kemerdekaan ke-77 RI dengan baju Dolomani. 

Tahukah Anda, baju adat yang saya kenakan ini dari daerah mana? https://t.co/CupJFjkPuN"
2022-08-17 00:00:01+00:00,jokowi,"Mari bersatu padu mendukung agenda besar pencapaian Indonesia Maju, dengan komitmen dan kerja keras, dengan inovasi dan kreativitas. Indonesia pulih lebih cepat, bangkit lebih kuat.

Dirgahayu Republik Indonesia! https://t.co/sXSfxshEEW"
2022-08-16 23:59:27+00:00,jokowi,"Di Taman Makam Pahlawan Kalibata ini bersemayam 10.257 pahlawan, sebagian tak dikenal, yang telah mengabdi dan mengorbankan jiwa raga untuk membela Tanah Air dan meneruskan perjuangan. 

Semoga arwah para pahlawan diterima oleh Tuhan Yang Maha Esa di tempat yang sebaik-baiknya. https://t.co/yW2GRlKC7l"
2022-08-16 12:48:26+00:00,jokowi,"Dengan mencermati kebutuhan belanja negara dan optimalisasi pendapatan negara, maka defisit anggaran tahun 2023 direncanakan sebesar 2,85% terhadap PDB atau Rp598,2 triliun. Defisit anggaran tahun 2023 merupakan tahun pertama kita kembali ke defisit maksimal 3% terhadap PDB."
2022-08-16 12:48:26+00:00,jokowi,"Untuk menjalankan agenda pembangunan, pendapatan negara pada tahun 2023 dirancang sebesar Rp2.443,6 triliun, terdiri dari penerimaan perpajakan sebesar Rp2.016,9 triliun dan Penerimaan Negara Bukan Pajak (PNBP) sebesar Rp426,3 triliun. https://t.co/JC4otbf3wo"
2022-08-16 12:45:34+00:00,jokowi,"Pembangunan infrastruktur dianggarkan Rp392,0 triliun untuk mendukung penguatan penyediaan pelayanan dasar, peningkatan produktivitas melalui infrastruktur konektivitas dan mobilitas, infrastruktur energi dan pangan, serta pemerataan infrastruktur dan akses TIK."
2022-08-16 12:45:33+00:00,jokowi,"Anggaran perlindungan sosial sebesar Rp479,1 triliun untuk membantu masyarakat miskin dan rentan memenuhi kebutuhan dasar, dan dalam jangka panjang memotong rantai kemiskinan. 

Untuk peningkatan produktivitas dan kualitas SDM, disiapkan anggaran pendidikan Rp608,3 triliun."
2022-08-16 12:45:32+00:00,jokowi,"Anggaran kesehatan direncanakan sebesar Rp169,8 triliun, atau 5,6% dari belanja negara, untuk melanjutkan penanganan pandemi, reformasi sistem kesehatan, percepatan penurunan stunting, serta kesinambungan program JKN."
2022-08-16 12:45:32+00:00,jokowi,"Gambaran besar arsitektur RAPBN 2023 adalah: belanja negara direncanakan sebesar Rp3.041,7 triliun yang meliputi belanja pemerintah pusat sebesar Rp2.230,0 triliun dan transfer ke daerah Rp811,7 triliun. https://t.co/mKWU1myWqB"
2022-08-16 12:41:42+00:00,jokowi,"Selanjutnya, harga minyak mentah Indonesia (ICP) diperkirakan akan berkisar pada 90 US Dollar per barel. Di sisi lain, lifting minyak dan gas bumi diperkirakan masing-masing mencapai 660 ribu barel per hari dan 1,05 juta barel setara minyak per hari."
2022-08-16 12:41:41+00:00,jokowi,"Pertumbuhan ekonomi 2023 diperkirakan sebesar 5,3%. Inflasi akan tetap dijaga pada kisaran 3,3%. Rata-rata nilai tukar Rupiah diperkirakan bergerak di sekitar Rp14.750 per US Dollar dan rata-rata suku bunga Surat Utang Negara 10 tahun diprediksi pada level 7,85%."
2022-08-16 12:41:40+00:00,jokowi,"Dengan mempertimbangkan dinamika perekonomian nasional terkini, agenda pembangunan yang akan kita capai, serta potensi risiko dan tantangan yang kita hadapi, maka kita menetapkan asumsi-asumsi dasar ekonomi makro sebagai landasan penyusunan RAPBN 2023. https://t.co/NuPR40Y6YC"
2022-08-16 08:47:39+00:00,jokowi,"Agenda-agenda besar bangsa tidak boleh berhenti. Langkah-langkah besar harus terus dilakukan. Saya mengajak seluruh komponen bangsa untuk bersatu padu mendukung agenda besar bagi pencapaian Indonesia Maju. 

Semoga Tuhan Yang Maha Kuasa senantiasa mempermudah upaya kita."
2022-08-16 08:47:38+00:00,jokowi,"Krisis demi krisis masih menghantui dunia. Geopolitik dunia mengancam keamanan kawasan. Karena itulah kita harus selalu: Eling lan Waspodo. Selalu ingat dan waspada, cermat dalam bertindak, hati-hati dalam melangkah. https://t.co/jezRRh3Ig3"
2022-08-16 08:44:47+00:00,jokowi,"Indonesia juga telah menjadi produsen kunci dalam rantai pasok baterai litium global. Produsen mobil listrik dari Asia, Eropa dan Amerika ikut berinvestasi di Indonesia. 

Setelah nikel, pemerintah juga akan mendorong hilirisasi bauksit, tembaga, dan timah."
2022-08-16 08:44:46+00:00,jokowi,"Hilirisasi dan industrialisasi sumber daya alam harus terus dilakukan. Hilirisasi nikel misalnya, telah meningkatkan ekspor besi baja 18 kali lipat. Tahun 2014, hanya Rp16 triliun, di tahun 2021 menjadi Rp306 triliun. Akhir tahun 2022 ini, kita harapkan bisa Rp440 triliun. https://t.co/zstQZeH1Lj"
2022-08-16 08:40:18+00:00,jokowi,"Artinya, ekonomi kita bukan hanya tumbuh pesat, tetapi juga tumbuh merata, menuju pembangunan yang Indonesia Sentris."
2022-08-16 08:40:17+00:00,jokowi,"Saat ini, reformasi struktural untuk daya saing dan iklim berusaha terus kita lakukan. Ekosistem investasi dan pertumbuhan UMKM terus kita perbaiki. Hilirisasi dan manufaktur dalam negeri terus tumbuh pesat. Pertumbuhan investasi juga meningkat tajam yang 52%-nya di Luar Jawa. https://t.co/k1VXGjA12K"
2022-08-16 08:38:03+00:00,jokowi,"Keempat, kepercayaan internasional yang meningkat. Indonesia diterima oleh Rusia dan Ukraina sebagai jembatan perdamaian, dipercaya PBB sebagai Champions dari Global Crisis Response Group. 

Tahun 2022 ini, Indonesia menjadi Presiden G20, dan tahun depan menjadi Ketua ASEAN."
2022-08-16 08:38:03+00:00,jokowi,"Pertama, kemampuan mengelola pandemi. Kedua, sumber daya alam yang melimpah yang pasti menjadi kekuatan besar Indonesia, jika dikelola secara bijak dan berkelanjutan.

Ketiga, bonus demografi yakni anak-anak muda usia produktif yang menjadi motor penggerak perekonomian nasional."
2022-08-16 08:38:02+00:00,jokowi,"Untuk membangun dan menggapai Indonesia Maju, Indonesia memiliki empat kekuatan. Apa saja? https://t.co/ar1rJLwOp6"
2022-08-16 08:34:54+00:00,jokowi,"Sampai pertengahan 2022, APBN surplus Rp106 triliun. Pemerintah mampu memberikan subsidi BBM, LPG dan Listrik, sebesar Rp502 triliun di tahun 2022. Ekonomi tumbuh positif 5,44% kuartal ke-2 2022. Neraca perdagangan surplus selama 27 bulan, di semester I ini surplus Rp364 triliun."
2022-08-16 08:34:53+00:00,jokowi,"Indonesia termasuk negara yang berhasil mengendalikan pandemi Covid-19, termasuk 5 besar negara dengan vaksinasi terbanyak di dunia. Inflasi berhasil dikendalikan di kisaran 4,9%, jauh di bawah rata-rata inflasi ASEAN yang sekitar 7%, atau negara-negara maju yang sekitar 9%."
2022-08-16 08:34:53+00:00,jokowi,"Sebanyak 107 negara di dunia kini terdampak krisis pangan, energi, dan keuangan, sebagian diperkirakan bangkrut. Ada 553 juta jiwa terancam kemiskinan ekstrim, 345 juta jiwa terancam kekurangan pangan. 

Kita patut bersyukur, Indonesia mampu menghadapi krisis global ini. https://t.co/wg0amI9R5M"
2022-08-16 02:58:23+00:00,jokowi,"Datang ke Gedung MPR hari ini, saya berbusana adat baju paksian dari Bangka Belitung. https://t.co/QdlHqtUBTK"
2022-08-15 13:44:45+00:00,jokowi,"Swasembada beras 3 tahun terakhir, dengan stok lebih 10 juta ton pada April 2022, berbuah pengakuan dari Institut Penelitian Padi Internasional (IRRI). Pencapaian itu berkat pembangunan infrastruktur pertanian seperti bendungan dan irigasi, juga pemanfaatan varietas unggul. https://t.co/YvkQERhVzR"
2022-08-15 13:07:27+00:00,jokowi,"Pengukuhan 68 pelajar SMA dari 34 provinsi sebagai anggota Paskibraka tahun 2022, 4 calon Komandan Upacara dan satu Perwira Upacara, di Jakarta, hari ini. 

Mereka akan bertugas pada Upacara Peringatan Detik-Detik Proklamasi Kemerdekaan RI, 17 Agustus 2022 di Istana Merdeka. https://t.co/YAEzVBsDfq"
2022-08-15 03:27:21+00:00,jokowi,"Selamat pagi. Puncak peringatan Hari Ulang Tahun Kemerdekaan RI tinggal dua hari lagi. Seperti tahun-tahun yang lalu, saya dan Ibu Negara akan datang ke upacara dengan busana adat daerah. 

Pilihannya sungguh banyak, sebanyak jumlah suku di Nusantara. https://t.co/7iro4nf95F"
2022-08-14 10:02:28+00:00,jokowi,"Hal tersebut sudah kita persiapkan dengan membangun infrastruktur pertanian, dari bendungan, embung, hingga jaringan irigasi yang mendukung peningkatan produksi pertanian nasional, serta memanfaatkan varietas-varietas unggul padi, dan melakukan intensifikasi dan ekstensifikasi. https://t.co/vbwXmCN5y0"
2022-08-14 10:02:27+00:00,jokowi,"Indonesia mencapai swasembada beras, bahkan surplus dalam 3 tahun terakhir. Bahkan, sesuai data BPS, stok beras nasional April 2022 mencapai 10,2 juta ton. 

Atas pencapaian itu, Indonesia menerima Certificate of Acknowledgement dari Institut Penelitian Padi Internasional (IRRI). https://t.co/BBlCipYAJd"
2022-08-14 05:23:27+00:00,jokowi,"Di tengah ketidakpastian dunia dan ancaman krisis global, tunas-tunas bangsa Indonesia tetap tumbuh dan berkarya. 

Mereka adalah para pandu yang selalu terdepan menjaga semangat persatuan, dan sedia berkorban bagi tegak dan majunya NKRI.

Selamat Ulang Tahun Pramuka Indonesia. https://t.co/cesIP8RwNf"
2022-08-13 05:58:57+00:00,jokowi,"Mari berolahraga, agar kesehatan kita terjaga. https://t.co/N2s3BOnjdg"
2022-08-13 01:27:45+00:00,jokowi,"Selamat kepada timnas sepakbola U16 Indonesia yang telah mempersembahkan gelar juara Piala AFF U16 2022 dengan mengalahkan Vietnam dengan skor 1-0 pada partai final di Stadion Maguwoharjo, Yogyakarta. 

Gelar juara Piala AFF U16 2022 ini jadi sebentuk kado HUT Kemerdekaan. https://t.co/x784NkNcOQ"
2022-08-12 12:01:26+00:00,jokowi,"Dalam pertemuan tersebut kami berbicara mengenai krisis global dan situasi dalam negeri yang berkaitan dengan pangan, energi, dan juga keuangan. https://t.co/ZvyVt43fOR"
2022-08-12 12:01:19+00:00,jokowi,"Bertemu para pimpinan lembaga negara, hari ini, di istana. Ada Ketua MPR Bambang Soesatyo, Ketua DPR Puan Maharani, Ketua DPD La Nyalla Mattalitti, Ketua BPK Isma Yatun, Ketua MK Anwar Usman, Ketua KY Mukti Fajar Nur Dewata, serta Ketua MA M. Syarifuddin. https://t.co/LumBjwIBMC"
2022-08-12 11:15:23+00:00,jokowi,"Tanda kehormatan Bintang Mahaputera Pratama dianugerahkan kepada sastrawan alm. Ajip Rosidi, Bintang Budaya Parama Dharma kepada arkeolog alm. Prof. Dr. Mundardjito, serta Bintang Jasa kepada 125 penerima termasuk untuk 100 tenaga kesehatan yang gugur dalam menangani Covid-19. https://t.co/Lulv884UFb"
2022-08-12 11:15:19+00:00,jokowi,"Hari ini, beberapa hari menjelang peringatan Hari Ulang Tahun ke-77 Kemerdekaan Republik Indonesia, saya menganugerahkan tanda kehormatan Bintang Mahaputera Pratama, Bintang Budaya Parama Dharma, dan Bintang Jasa kepada 127 tokoh yang berjasa kepada bangsa. https://t.co/o60kEH9jA4"
2022-08-11 10:48:53+00:00,jokowi,"Di tengah krisis pangan yang melanda banyak negara, kita perlu menjaga pasokan pangan di Tanah Air, 
menjaga distribusi pangan agar tidak terjadi ketimpangan antardaerah, menanam komoditas pangan sebagai substitusi bahan pangan impor, dan menjaga nilai inflasi bahan pangan. https://t.co/ocGbDRxVkt"
2022-08-11 09:06:38+00:00,jokowi,Ada yang bertanya soal perwira aktif TNI/Polri dapat bertugas di kementerian atau lembaga. Bagaimana sikap pemerintah? https://t.co/ot5kvnjeWg
2022-08-11 09:00:35+00:00,jokowi,"Bertemu para petani di lokasi penanaman pohon kelapa genjah di Desa Giriroto, Boyolali, Jawa Tengah. Jika dirawat dengan baik, tiap pohon kelapa genjah bisa menghasilkan sekitar 180 buah per tahun. 

Kelapa genjah bisa dibuat gula semut, minyak kelapa, juga untuk minuman segar. https://t.co/55Ih1fidFl"
2022-08-10 07:42:55+00:00,jokowi,"Terminal Kijing Pelabuhan Pontianak di Kab. Mempawah dibangun sejak 2016 dan selesai Mei 2022 dengan anggaran Rp2,9 triliun. Kehadiran Terminal Kijing akan memperkuat daya saing produk unggulan Kalimantan Barat seperti CPO, alumina, bauksit, dll. https://t.co/rXdZrd6Wz0"
2022-08-09 11:52:58+00:00,jokowi,"2,5 tahun pandemi telah memberi banyak sekali pelajaran mengenai sistem kesehatan nasional kita. Pandemi memperlihatkan sistem kesehatan nasional yang butuh diperbaiki dan ditingkatkan. 

Momentum pandemi ini adalah saat yang tepat untuk memperbaiki sistem kesehatan di Tanah Air. https://t.co/RsPoyHwsxI"
2022-08-09 11:51:16+00:00,jokowi,"Mudah-mudahan, setelah Tower A dan B RSUD dr. Soedarso di Pontianak saya resmikan siang tadi, warga Kalimantan Barat tidak perlu lagi berobat ke luar negeri.

Berdiri di atas lahan 26,63 ha, RS ini memiliki fasilitas modern yang mampu menangani kasus atau penyakit di masyarakat. https://t.co/UQsXxkudtG"
2022-08-09 11:51:15+00:00,jokowi,"Ada banyak warga negara kita yang bila sakit, berobat ke luar negeri, ke Malaysia, Singapura, Jepang, Amerika, dll. Khusus untuk Kalbar, saya mendengar banyak yang berobat ke Kuching, Malaysia.

Biaya berobat ke luar negeri orang Indonesia mencapai Rp110 triliun setiap tahun. https://t.co/OFe7wTvP2X"
2022-08-09 09:01:19+00:00,jokowi,"Berkunjung ke Pasar Sungai Duri, Bengkayang, Kalimantan Barat bersama Ibu Negara siang ini, menyapa dan membagi bantuan kepada para pedagang kaki lima dan pedagang pasar, serta Bantuan Modal Kerja dan Bantuan Langsung Tunai minyak goreng kepada peserta Program Keluarga Harapan. https://t.co/UExUvLLwTa"
2022-08-09 08:55:48+00:00,jokowi,"Terminal Kijing Pelabuhan Pontianak di Kab. Mempawah yang saya resmikan hari ini dibangun sejak 2016 dan selesai Mei 2022 dengan anggaran Rp2,9 triliun.

Kehadiran Terminal Kijing akan memperkuat daya saing produk unggulan Kalimantan Barat seperti CPO, alumina, bauksit, dll. https://t.co/WuU0tglKAj"
2022-08-09 07:30:15+00:00,jokowi,"Semenjak awal, saya telah meminta aparat terkait untuk mengusut tuntas kasus penembakan yang menewaskan anggota Polri Brigadir Nofriansyah Yoshua Hutabarat tanpa keraguan.

Jangan ada yang ditutup-tutupi. Ungkap kebenaran apa adanya. https://t.co/Gtv4CBmfzN"
2022-08-09 01:12:24+00:00,jokowi,"Saya dan Ibu Negara pagi ini menuju Kalimantan Barat untuk kunjungan kerja sehari.

Saya hendak meresmikan Terminal Kijing Pelabuhan Pontianak, Kab. Mempawah, berkunjung ke Pasar Sungai Duri, Kab. Bengkayang, juga meresmikan tower A dan B RSUD dr. Soedarso, Kota Pontianak. https://t.co/xw337xoeQZ"
2022-08-08 08:46:50+00:00,jokowi,"Pulih Lebih Cepat, Bangkit Lebih Kuat!

#MenujuIndonesiaMaju https://t.co/pGECS58Rsf"
2022-08-07 04:30:31+00:00,jokowi,"Berjalan santai menikmati suasana hari bebas kendaraan bermotor di sepanjang Jalan Slamet Riyadi, Kota Surakarta, bersama Jan Ethes Srinarendra, pagi ini.

Salam sehat dan selamat berakhir pekan semuanya ... https://t.co/z4tlO4b3hV"
2022-08-07 01:07:07+00:00,jokowi,"Terima kasih kepada seluruh delegasi dari semua negara, terutama para atlet yang telah menunjukkan sportivitas dan persaudaraannya selama perhelatan ini berlangsung. 

Sampai jumpa dan kita sukseskan ASEAN Para Games XII tahun depan di Kamboja. https://t.co/BNlJ4ZWTzr"
2022-08-07 01:07:06+00:00,jokowi,"ASEAN Para Games XI yang berlangsung sejak 30 Juli 2022 ditutup secara resmi  di Stadion Manahan, Kota Surakarta, semalam. 

Melalui pesta olahraga tersebut, para atlet difabel meninggalkan pesan yang dalam bahwa keterbatasan dan kesulitan bukanlah halangan untuk berprestasi. https://t.co/d9dcnB9X8g"
